no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
2316,??????????????,0,1,0,0,0,0,0,re-1
2317,????????????,0,0,0,0,0,1,0,re-1
2318,??????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2319,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2320,??????????????????,0,0,1,0,0,0,0,re-1
2321,??????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2322,????????,0,1,0,0,0,0,0,re-1
2323,????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2324,??????,0,1,0,0,0,0,0,re-1
2325,????????????????????????,0,1,1,0,0,0,0,re-1
2326,??????????????????,0,0,0,0,0,0,0,re-1
2327,????????????????????????????????,0,0,1,0,0,0,0,re-1
2328,????????????????????????,0,0,1,0,0,0,1,re-1
2329,??????????????????????????????,0,1,0,0,1,0,0,re-1
2330,??????????????????,0,1,0,0,0,0,0,re-1
2331,??????????????????????????&hellip;,0,1,0,0,0,0,0,re-1
2332,??????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2333,??????????????????????????,0,1,0,0,0,0,0,re-1
2334,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,1,0,0,re-1
2335,????????????????????????????????????????????,0,0,0,0,0,1,0,re-1
2336,??????????????????????????????????????????????,1,0,0,0,1,0,0,re-1
2337,????????,0,0,0,0,0,0,0,re-1
2338,??????????????????????????,0,0,0,0,0,0,0,re-1
2339,??????????????????????????????????????????????????????????????????????????????????,1,0,0,0,1,0,0,re-1
2340,????????????,0,1,0,0,0,0,0,re-1
2341,??&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;??-----7----,0,1,0,0,0,0,0,re-1
2342,????????????????????????????????????????????????????,0,0,1,0,0,0,0,re-1
2343,????????????????????,0,1,0,0,0,0,0,re-1
2344,??????????????????????,0,1,0,0,0,0,0,re-1
2345,????????????????????,0,0,0,0,1,0,1,re-1
2346,????????,0,1,0,0,0,0,1,re-1
2347,????????????5??,0,1,0,0,0,0,0,re-1
2348,????????????????????,0,0,0,0,0,0,0,re-1
2349,????????????????????,0,0,0,0,0,1,0,re-1
2350,??????????????????????,0,1,0,0,0,0,0,re-1
2351,??????????????????????????????????????,0,0,0,0,0,0,0,re-1
2352,??????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2353,????????????,0,0,0,0,0,1,0,re-1
2354,????????????????????????????????????,0,0,1,0,0,0,1,re-1
2355,??????????????????????????,0,1,0,0,0,0,0,re-1
2356,????????????????????????????,0,0,1,0,1,0,0,re-1
2357,??????????????????????,0,0,0,0,0,1,0,re-1
2358,??????????????????????????????,0,1,0,0,0,0,0,re-1
2359,????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2360,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2361,??????????????????????,0,0,0,0,0,0,0,re-1
2362,????????????????????????????????????????????????????????,1,1,0,0,1,0,1,re-1
2363,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????&hellip;&hellip;,0,1,0,0,0,0,0,re-1
2364,??????????????????????!,1,0,0,0,1,0,0,re-1
2365,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2366,????????????,0,1,0,0,0,0,0,re-1
2367,??????????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2368,????????????????,0,1,0,0,0,0,0,re-1
2369,????????????????????????????????,1,1,0,0,1,0,0,re-1
2370,????????????????,0,1,0,0,0,0,0,re-1
2371,????????????????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2372,??????????????????????????????????????????,1,0,0,0,1,0,1,re-1
2373,??????????????,0,1,0,0,0,0,0,re-1
2374,????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2375,????????????????????,0,1,0,0,0,0,0,re-1
2376,????????????????????????,1,0,0,0,0,0,0,re-1
2377,??????????????????????????????????????????????32????,0,1,1,0,0,0,0,re-1
2378,????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2379,????????????????????????????,0,1,0,0,0,0,0,re-1
2380,??????????????,0,1,0,0,0,0,0,re-1
2381,??????????????????,0,0,0,0,0,1,0,re-1
2382,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,re-1
2383,????????????????????????????????????????????????????563601798??????????????????,1,1,1,0,0,0,0,re-1
2384,??????????????&hellip;??????????????????????????&hellip;????????&hellip;??????????&hellip;????????&hellip;????????&hellip;&hellip;??????&hellip;??????&hellip;,0,1,0,0,0,0,0,re-1
2385,??????????.????????????????.,0,0,0,0,0,1,0,re-1
2386,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2387,????????????????????????,0,1,0,0,1,0,0,re-1
2388,??????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2389,??????????????,0,1,0,0,0,0,0,re-1
2390,??????????????????????????????????????????????????????????????????5??,0,1,0,0,1,0,1,re-1
2391,??????????????????????????,1,0,1,0,0,0,0,re-1
2392,??????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2393,??????????????????????,0,1,0,0,0,0,0,re-1
2394,??????????????????????????,1,0,0,0,0,0,0,re-1
2395,????????????????????,0,1,1,0,0,0,0,re-1
2396,??????????????????????????????????????,1,1,0,0,0,0,0,re-1
2397,????????????????????????,0,0,0,0,0,1,0,re-1
2398,??????????????????????????????,0,0,1,0,0,0,0,re-1
2399,????????????????????????,0,1,0,1,0,0,0,re-1
2400,??????????????????????????????????????,1,1,0,0,0,0,0,re-1
2401,????????????????????????&hellip;&hellip;,0,1,0,0,0,0,0,re-1
2402,????????????????????????????????????,0,1,0,0,0,0,0,re-1
2403,????????????????,0,1,0,0,0,0,0,re-1
2404,????????????????????????????????????,1,0,0,0,1,0,0,re-1
2405,????????????????????????????????????????????????????????????????????????????????????,0,0,0,0,0,1,0,re-1
2406,????????????????????????????,0,1,0,0,0,0,0,re-1
2407,????????????,0,1,0,0,0,0,0,re-1
2408,????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2409,??????????????????????,0,0,1,0,0,0,0,re-1
2410,??????????????????????????????????????????????????,1,1,0,0,0,0,1,re-1
2411,????????????????????,0,1,0,0,0,0,0,re-1
2412,??????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2413,????????????????????????????,1,0,0,0,0,0,0,re-1
2414,??????????????????????????????????????????,0,1,0,1,1,0,0,re-1
2415,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2416,??????????????????????????????????????????,0,0,0,1,0,0,0,re-1
2417,??????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2418,????????,0,1,0,0,0,0,0,re-1
2419,??????????????????????????????????????????????????????????,1,1,0,1,0,0,1,re-1
2420,??????????????????????????????,0,0,1,0,0,0,0,re-1
2421,????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2422,????????????????,0,0,0,0,0,0,0,re-1
2423,??????????????????????,0,1,1,0,0,0,0,re-1
2424,????????????????????,0,1,0,0,0,0,0,re-1
2425,????????,0,0,0,0,0,0,0,re-1
2426,????????????????????,1,1,0,0,0,0,0,re-1
2427,????????????????,0,1,0,0,0,0,0,re-1
2428,??????????????????????????????????????????????,1,0,0,0,1,0,0,re-1
2429,??????????????????????????????,0,1,0,0,0,0,0,re-1
2430,????????????,0,1,0,0,0,0,0,re-1
2431,??????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2432,??????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,re-1
2433,????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2434,??????????6????????????????????????????,0,1,0,0,0,0,0,re-1
2435,??????????????????????????,0,1,0,0,0,0,0,re-1
2436,????????????????????????????????????????,0,1,1,0,0,0,1,re-1
2437,??????6666666666,0,0,0,0,0,1,0,re-1
2438,??????????????????????????????????????,0,0,0,0,0,1,1,re-1
2439,????????????????????,0,1,0,0,0,0,0,re-1
2440,??????????????????????,1,0,0,0,0,0,0,re-1
2441,????????????????????????????????????,0,0,1,0,0,0,0,re-1
2442,????????????????????????????????????????????????????????????????????,1,1,0,0,1,0,0,re-1
2443,????????????????????????????,0,1,0,0,1,0,0,re-1
2444,????????????????????????,0,1,0,0,0,0,0,re-1
2445,??????????????????????????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2446,????????????????????????,0,1,0,0,0,0,0,re-1
2447,??????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2448,????????????????????????????????,0,1,0,0,1,0,0,re-1
2449,????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2450,????????????????????,0,0,0,0,0,0,0,re-1
2451,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2452,??????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2453,??????????????????????????????,0,1,0,0,0,0,0,re-1
2454,??????????????????????????????????,0,1,0,0,0,0,0,re-1
2455,??????????????????????????????????,0,1,1,0,0,0,0,re-1
2456,??????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2457,????????????????,0,1,0,0,0,0,0,re-1
2458,????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2459,??????????????,0,1,0,0,0,0,0,re-1
2460,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,re-1
2461,??????????????????????????????????????????,1,1,0,0,0,1,0,re-1
2462,????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2463,???????????????????????,0,1,0,0,0,0,0,re-1
2464,????????????????????????????5??????&mdash;&mdash;,0,1,0,0,0,0,0,re-1
2465,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2466,??????????????????????????????????????????????????????????????????????????????????????????????????5????????,0,0,0,0,0,1,0,re-1
2467,????????????????,0,0,0,0,0,0,0,re-1
2468,????????????????,0,0,0,0,0,0,0,re-1
2469,??????????????????????????????????,0,1,0,0,0,0,0,re-1
2470,??????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2471,??????????????,0,1,0,0,0,0,0,re-1
2472,??????????????????????????????????????,0,0,0,0,0,0,0,re-1
2473,????????????????????????????????,1,0,0,0,0,0,0,re-1
2474,????????,0,1,0,0,0,0,0,re-1
2475,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2476,??????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2477,??????,0,0,0,0,0,0,0,re-1
2478,????????????,0,1,0,0,0,0,0,re-1
2479,??????????????????????????????????????????????????????????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2480,??????????????????????????????,1,0,0,0,1,0,0,re-1
2481,??????????????????????,0,0,1,0,0,0,0,re-1
2482,????????4????????????????????????????????6????????????????????????????????????,0,0,1,0,0,0,1,re-1
2483,????????????????????????????????????????????????????????????????????6????????????????????????????????????????,0,1,1,0,0,0,1,re-1
2484,????????????????????????????????????????,1,0,0,0,0,0,0,re-1
2485,????????????????????????????????????????????????????????,1,1,1,0,0,0,1,re-1
2486,??????????????????????????????????????????,0,1,0,0,0,0,1,re-1
2487,????????????????????????????????,0,1,0,0,1,0,0,re-1
2488,????????????????????????????????????????????,1,0,1,0,0,0,0,re-1
2489,??????????,0,1,0,0,0,0,1,re-1
2490,??????????????????,0,1,1,0,0,0,0,re-1
2491,????????????????????????????,0,0,0,0,0,0,0,re-1
2492,????????????????????????????????????,0,0,0,0,1,0,0,re-1
2493,????????????????????,0,1,0,0,0,0,0,re-1
2494,????????????????????????????,0,1,0,0,0,0,0,re-1
2495,????????????????????????????????????,0,0,0,0,1,0,0,re-1
2496,6????????????????????????????592????????268????????????????????????????????????????268????????????????6??????????????????????????????????????????????????,0,0,1,0,0,0,1,re-1
2497,????????????????,0,0,1,0,0,0,0,re-1
2498,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2499,????????????????,0,1,1,0,0,0,0,re-1
2500,??????????????????,0,1,0,0,0,0,0,re-1
2501,????????????????????????????????????????,0,1,0,0,0,0,1,re-1
2502,??????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2503,????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,re-1
2504,????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2505,????????????????????????????,1,0,0,0,0,0,0,re-1
2506,??????????????????,0,0,1,0,0,0,0,re-1
2507,????????????????????????????????????,0,1,0,0,0,0,0,re-1
2508,??????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2509,??????????????????????????????????????????????????????????,1,0,0,0,1,0,1,re-1
2510,??????????????????????????,0,1,0,0,0,0,0,re-1
2511,????????????????????????????????????????????????,0,1,0,0,0,0,1,re-1
2512,??????????????????????????????????????,1,0,0,0,0,0,0,re-1
2513,????????...,0,0,0,0,0,1,1,re-1
2514,????????????????????????????????????,1,0,0,0,0,0,0,re-1
2515,??????????????????????????,0,1,0,0,0,0,0,re-1
2516,??????????????????,0,0,0,0,1,0,0,re-1
2517,????????????????????,0,1,0,0,0,0,0,re-1
2518,????????????????????????????????????????????????,0,1,0,0,1,0,0,re-1
2519,??????????????????????????????,0,0,0,1,1,0,0,re-1
2520,????&hellip;&hellip;????????????,0,1,0,0,0,0,0,re-1
2521,??????????????????????????,0,1,0,0,0,0,0,re-1
2522,0????????6??????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,re-1
2523,????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2524,??????????????????????????????,0,1,0,0,0,0,0,re-1
2525,??????????????????????????????,1,0,0,0,0,0,0,re-1
2526,??????????????????,0,1,0,0,0,0,0,re-1
2527, ????????????????????????????????????????????????????????????????????????????????????????????????????547 583 475????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,re-1
2528,??????????????????????????????????,0,1,0,0,0,0,0,re-1
2529,????????????????????????,1,1,0,0,1,0,0,re-1
2530,????????,0,1,0,0,0,0,0,re-1
2531,????????????????????????????,0,1,0,1,0,0,0,re-1
2532,??????????????????????,0,0,1,0,0,0,0,re-1
2533,??????????????????????????????????,1,0,0,0,0,0,0,re-1
2534,????????????????????????,0,1,0,0,0,0,0,re-1
2535,????????????????????????????????????????????????,0,1,0,1,0,0,0,re-1
2536,??????????????????????????????????????????????????.,1,1,0,0,0,0,0,re-1
2537,????????????????????????????????????????????????????????,0,0,1,0,0,0,0,re-1
2538,????????????????????,0,1,0,0,0,0,0,re-1
2539,??????????????,0,1,0,0,0,0,0,re-1
2540,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2541,??????????????????????????????????????????????????????????????????82????????18??????666????????????,0,0,1,0,1,0,0,re-1
2542,????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,re-1
2543,????????????????????????????????????????????????????????,0,1,0,0,1,0,0,re-1
2544,??????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,re-1
2545,????????????????????????????????????????????,0,0,0,0,1,0,1,re-1
2546,????,0,0,0,0,0,0,1,re-1
2547,????????????????????,0,1,0,0,0,0,0,re-1
2548,??????????????????????????????????????????????????????????????????????????????????5??????,0,1,0,0,0,0,0,re-1
2549,??????????????,0,1,0,0,0,0,0,re-1
2550,????????????????????N????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,re-1
2551,??????????????????????????????????????????????????????????????,0,0,0,1,1,0,0,re-1
2552,????????????????????,0,1,0,0,0,0,1,re-1
2553,????????????????????????????????&hellip;&hellip;??,1,0,0,0,0,0,0,re-1
2554,??????????????????????????,0,1,0,0,0,0,0,re-1
2555,??????????????????????????,0,0,1,0,1,0,1,re-1
2556,????????????????????????,0,0,1,0,0,0,0,re-1
2557,??????????????????????????????????????????????????????????,0,0,0,0,0,0,0,re-1
2558,????????????????????????,1,0,0,0,0,0,0,re-1
2559,??????????????????,0,0,0,0,0,0,0,re-1
2560,????????????????????????????????????????,0,0,0,0,1,0,1,re-1
2561,????????????????????????,0,1,0,0,0,0,0,re-1
2562,????????????,0,1,0,0,0,0,0,re-1
2563,??????????????????????????5??????????????????,0,0,0,0,0,0,0,re-1
2564,????????????,0,1,0,0,0,0,0,re-1
2565,??????????????????????,0,0,0,0,0,0,0,re-1
2566,??????????????????????,0,1,0,0,0,0,0,re-1
2567,??????????????????????????????????????????????????,1,1,0,0,0,0,0,re-1
2568,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,re-1
2569,??????????????????????????????????????????????????????????????????82????????18??????666????????????,0,1,1,0,1,0,0,re-1
